MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,3,78,10140,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,2,0,3,4,2,2,3,3,2,194,5,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,4,1,1976,1,2,528,4,4,2,0,28,0,0,259,0,0,3,2006,8,4,162900
20,3,60,8172,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,2,0,3,4,1,3,3,3,4,167,5,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,3,5,6,0,5,5,1957,2,2,572,4,4,0,0,0,0,0,0,0,0,4,2006,8,4,115000
20,3,70,8400,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,1,168,3,4,1,3,3,0,1,1016,5,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,5,1,1968,1,1,288,4,4,2,356,0,0,0,0,0,0,11,2006,8,4,138500
20,3,80,8700,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,1,148,3,2,1,3,3,2,0,776,5,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,5,1,1963,1,2,525,4,4,2,192,20,123,0,0,0,0,12,2008,8,4,155000
180,4,35,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,1,82,3,4,2,2,3,1,2,547,5,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,5,2,2005,0,2,525,4,4,2,0,44,0,0,0,0,0,6,2006,6,5,140000
60,3,313,63887,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,3,796,0,4,2,0,3,1,2,5644,5,0,466,6110,1,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,6,3,2,1,2008,0,2,1418,4,4,2,214,292,0,0,0,480,0,1,2008,6,5,160000
20,3,75,7500,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,2,0,3,4,1,3,3,3,3,340,4,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,5,1,1959,1,1,305,4,4,2,218,0,0,0,0,0,0,5,2010,8,4,154000
60,3,70.0499583680267,10762,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,344,2,4,2,2,3,3,2,694,5,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,4,1,1999,0,2,490,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,225000
70,3,70.0499583680267,7500,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,2,0,3,4,1,3,3,3,1,547,5,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,1,1942,2,1,213,4,4,1,0,0,0,0,224,0,0,11,2009,8,4,177500
60,3,92,10120,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,1,391,2,4,2,2,3,3,2,740,5,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,4,1,1994,1,3,844,4,4,2,309,78,0,0,0,0,0,12,2006,8,4,290000
20,3,73,8688,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,1,228,2,4,2,2,3,0,5,0,5,0,1616,1616,1,0,1,4,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,5,1,2005,1,3,834,4,4,2,208,59,0,0,0,0,0,4,2006,8,4,232000
160,4,32,3363,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,12,13,3,117,2,4,2,2,3,3,5,0,5,0,976,976,1,0,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,5,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,4,2006,8,4,130000
20,3,108,13173,1,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,12,13,3,300,2,4,2,0,3,3,2,1572,5,0,80,1652,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,2,0,1,2006,0,2,840,4,4,2,404,102,0,0,0,0,0,11,2009,8,4,325000
120,3,48,6955,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,3,94,2,4,2,2,3,3,5,0,5,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005,1,2,474,4,4,2,132,35,0,0,0,0,0,9,2006,6,5,202500
20,3,60,8072,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,2,0,3,2,2,2,1,3,0,746,5,0,244,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,3,5,6,0,5,5,2000,2,2,480,4,4,2,0,64,0,0,0,0,0,5,2009,8,4,138000
20,4,100,12000,1,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,2,0,3,4,1,3,3,3,2,144,0,608,172,924,1,0,1,4,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,5,1,1948,2,2,528,4,4,2,0,36,0,0,0,0,0,5,2008,8,4,147000
20,3,70.0499583680267,7153,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,1,88,3,4,1,2,3,3,2,1200,5,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,5,1,1991,1,2,496,4,4,2,112,51,0,0,0,0,0,6,2008,8,4,179200
20,3,100,17500,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,2,0,2,2,2,2,3,0,2,1406,5,0,496,1902,1,4,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,6,2,4,1,1959,0,2,567,4,4,2,0,207,162,0,0,0,0,5,2010,8,4,335000
20,3,68,8814,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,12,13,1,80,2,4,2,2,3,3,2,925,5,0,349,1274,1,0,1,4,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,5,1,2005,1,2,508,4,4,2,264,98,0,0,0,0,0,1,2007,6,5,203000
60,3,70.0499583680267,9572,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,13,14,1,336,2,4,2,0,3,3,2,482,5,0,971,1453,1,0,1,4,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,0,1,1990,1,2,750,2,2,2,500,0,0,0,0,0,0,6,2007,8,4,302000
60,3,108,14774,1,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,12,13,1,165,2,4,2,2,3,3,5,0,5,0,1393,1393,1,0,1,4,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,4,3,1999,0,3,779,4,4,2,668,30,0,0,0,0,0,5,2010,8,4,333168
20,3,60,8190,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,13,14,2,0,3,4,1,3,3,3,4,732,5,0,216,948,1,0,1,4,948,0,0,948,1,0,1,0,3,1,3,5,6,1,4,5,1956,2,1,280,4,4,2,0,36,0,0,0,0,0,10,2007,8,4,119000
60,3,85,11075,1,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,6,6,2,0,3,4,1,1,3,2,0,500,3,276,176,952,1,4,1,4,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,1,1969,2,2,576,4,4,2,280,0,0,0,0,0,0,6,2008,8,4,206900
20,3,61,10226,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,3,270,2,4,2,0,3,1,5,0,5,0,1622,1622,1,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,6,1,2,1,2008,1,3,860,4,4,2,172,42,0,0,0,0,0,1,2009,8,4,295493
120,1,47,4230,1,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,2,0,2,4,2,0,1,3,5,0,5,0,1352,1352,1,0,1,4,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,1,2006,1,2,466,4,4,2,0,241,0,0,0,0,0,4,2007,6,5,208900
20,3,70.0499583680267,14781,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,12,13,1,178,2,4,2,2,3,1,5,0,5,0,1753,1753,1,0,1,4,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,4,1,2001,1,3,748,4,4,2,198,150,0,0,0,0,0,8,2006,8,4,275000
20,3,75,10215,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,1,132,3,4,2,3,3,3,0,492,5,0,372,864,1,0,1,4,948,0,0,948,0,0,1,0,3,1,3,5,6,0,5,1,1954,2,1,248,4,4,2,0,0,0,0,0,0,0,2,2007,8,4,111000
20,3,70,8400,1,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,3,3,2,0,3,4,1,3,3,3,0,189,4,661,628,1478,1,2,1,4,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,1,1957,1,2,442,4,4,2,114,0,0,0,216,0,0,6,2009,8,4,156500
20,3,70.0499583680267,6627,1,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,12,13,2,0,3,4,1,4,4,4,6,0,6,0,0,0,0,4,0,4,720,0,0,720,0,0,1,0,2,1,3,4,6,0,5,5,1955,2,1,287,4,1,2,0,0,0,0,0,0,0,7,2008,8,4,72500
60,3,107,10186,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,2,0,2,4,2,2,3,3,2,674,5,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,4,1,1992,1,2,564,4,4,2,240,39,0,0,0,0,0,6,2010,8,4,190000
30,3,50,5330,1,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,2,0,1,4,1,3,3,3,3,280,5,0,140,420,1,2,1,4,708,0,0,708,0,0,1,0,2,1,1,5,6,0,5,6,1978.50616388687,3,0,0,5,5,2,164,0,0,0,0,0,0,12,2009,8,4,82500
20,3,75,9986,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,12,13,1,428,2,4,2,0,3,0,5,0,5,0,1795,1795,1,0,1,4,1795,0,0,1795,0,0,2,0,2,1,2,7,6,1,2,1,2007,1,3,895,4,4,2,0,49,0,0,0,0,0,2,2007,6,5,147000
30,4,40,3636,1,3,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,2,0,3,4,0,3,0,3,5,0,5,0,796,796,1,1,0,4,796,0,0,796,0,0,1,0,2,1,3,5,6,0,5,6,1978.50616388687,3,0,0,5,5,0,0,0,100,0,0,0,0,1,2008,8,4,55000
30,2,70,4270,1,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,2,0,3,4,0,3,3,3,4,544,5,0,0,544,1,0,1,4,774,0,0,774,0,0,1,0,3,1,2,6,6,0,5,6,1978.50616388687,3,0,0,5,5,2,0,0,286,0,0,0,0,5,2007,8,4,79000
20,3,60,6600,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,2,0,2,2,1,3,3,3,0,641,5,0,175,816,1,0,1,4,816,0,0,816,0,1,1,0,3,1,2,5,6,1,0,1,1982,2,1,264,4,4,2,0,0,0,0,0,0,0,10,2008,8,4,130500
50,4,60,10440,1,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,14,2,0,2,2,0,2,3,3,3,493,5,0,1017,1510,2,0,1,4,1584,1208,0,2792,0,0,2,0,5,1,3,8,4,2,4,5,1920,2,2,520,1,4,2,0,547,0,0,480,0,1150,6,2008,8,4,256000
60,3,63,9084,1,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,12,13,2,0,3,4,2,2,3,3,5,0,5,0,935,935,1,2,1,4,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,4,1,1998,0,2,462,4,4,2,0,28,0,0,0,0,0,6,2006,8,4,176500
20,3,85,10000,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,12,13,3,410,2,4,2,2,1,0,5,0,5,0,1588,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,7,6,1,2,1,2006,1,3,825,4,4,2,144,45,0,0,0,0,0,12,2007,8,4,227000
80,3,55,10780,1,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,2,0,3,4,1,3,3,0,0,483,5,0,428,911,1,2,1,4,954,0,0,954,0,0,1,0,3,1,3,6,6,0,5,5,1976,2,2,576,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,132500
20,3,67,8877,1,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,2,0,3,4,1,3,3,2,0,690,5,0,126,816,1,0,1,4,816,0,0,816,1,0,1,0,2,1,3,3,6,1,2,5,1958,2,1,288,1,1,2,0,0,0,0,0,0,0,5,2009,8,4,100000
50,4,60,7200,1,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,13,14,2,0,3,4,1,3,3,3,5,0,5,0,803,803,1,0,1,4,803,557,0,1360,0,0,1,1,2,1,2,6,6,0,5,5,1951,2,1,297,4,4,2,0,65,190,0,0,0,0,7,2006,8,4,125500
160,4,24,2368,1,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,2,312,3,4,1,3,3,3,3,765,5,0,0,765,1,4,1,4,765,600,0,1365,0,0,1,1,3,1,3,7,2,0,5,1,1970,2,2,440,4,4,2,0,36,0,0,0,0,0,5,2009,8,4,125000
20,3,80,9650,1,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,1,360,3,4,1,2,3,3,0,686,5,0,664,1350,1,4,1,4,1334,0,0,1334,0,1,2,0,2,1,3,6,6,1,4,1,1977,1,2,630,4,4,2,0,16,0,0,0,0,0,4,2009,8,4,167900
90,3,87,9246,1,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,9,10,1,564,3,4,1,3,3,3,5,0,5,0,1656,1656,1,4,1,4,1656,0,0,1656,0,0,2,0,4,2,3,8,6,0,5,5,1973,2,2,506,4,4,2,0,211,0,0,0,0,0,11,2008,8,4,135000
30,4,153,4118,1,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,2,0,3,4,1,3,3,3,5,0,5,0,693,693,3,1,0,0,693,0,0,693,0,0,1,0,2,1,1,4,6,0,5,6,1978.50616388687,3,0,0,5,5,0,0,20,0,0,0,0,0,3,2006,8,4,52500
60,3,95,13450,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,2,0,2,4,2,2,3,3,2,700,5,0,216,916,1,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,6,0,5,3,2002,1,2,492,4,4,2,146,91,0,0,0,0,0,6,2006,8,4,200000
20,3,120,9560,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,2,0,3,2,1,3,3,2,4,360,5,0,504,864,1,0,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,5,1,1972,1,1,288,4,4,2,0,0,0,0,0,0,0,6,2006,8,4,128500
20,3,70,8294,1,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,2,0,3,4,1,3,3,3,5,0,5,0,858,858,1,4,1,4,872,0,0,872,0,0,1,0,3,1,3,5,6,0,5,5,1974,2,4,480,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,123000
20,3,66,13695,1,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,2,0,3,4,2,2,3,3,2,814,5,0,300,1114,1,0,1,4,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,5,5,2004,2,2,576,4,4,2,0,78,0,0,0,0,0,7,2008,8,4,155000
60,3,70.0499583680267,9375,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,149,2,4,2,2,3,3,5,0,5,0,1284,1284,1,0,1,4,1284,885,0,2169,0,0,2,1,3,1,2,7,6,1,2,1,2002,1,2,647,4,4,2,192,87,0,0,0,0,0,8,2007,8,4,228500
50,3,57,7558,1,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,2,0,3,4,0,3,3,3,5,0,5,0,896,896,1,2,1,4,1172,741,0,1913,0,0,1,1,3,1,3,9,6,1,4,5,1929,2,2,342,1,1,2,0,0,0,0,0,0,0,3,2009,8,4,177000
60,3,85,11103,1,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0,2,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,4,1,2006,0,2,440,4,4,2,0,0,0,0,0,0,0,7,2007,6,5,155835
30,4,50,6000,1,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,2,0,3,4,2,3,3,3,0,250,5,0,710,960,1,2,1,0,960,0,0,960,0,0,1,0,2,1,1,5,6,0,5,5,1997,2,1,308,4,4,2,0,0,168,0,0,0,0,7,2007,8,4,108500
20,3,70.0499583680267,20781,1,1,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,2,0,3,4,1,3,3,3,1,297,4,68,1203,1568,1,4,1,4,2156,0,0,2156,0,0,2,0,3,1,3,9,6,1,2,1,1968,1,2,508,2,4,2,0,80,0,290,0,0,0,6,2006,8,4,262500
20,3,93,15306,1,0,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,3,100,2,4,2,0,3,1,2,80,5,0,1652,1732,1,0,1,4,1776,0,0,1776,1,0,2,0,3,1,2,7,6,1,2,1,2006,0,3,712,4,4,2,0,0,0,0,0,0,0,5,2007,6,5,283463
20,3,70.0499583680267,16196,1,2,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,1,12,13,2,0,2,4,2,2,3,1,2,1443,5,0,39,1482,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,5,6,1,1,1,1998,1,2,514,4,4,2,402,25,0,0,0,0,0,8,2007,8,4,215000
70,4,50,5250,1,3,3,0,4,0,17,2,2,0,5,8,5,1872,1987,1,1,8,8,2,0,3,2,0,3,0,3,3,259,5,0,425,684,4,1,0,4,938,1215,205,2358,0,0,2,0,4,1,3,8,6,0,5,6,1978.50616388687,3,0,0,5,5,2,0,54,20,0,0,0,0,12,2008,8,4,122000
90,3,91,11643,1,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,1,368,3,4,1,3,3,3,3,500,5,0,748,1248,1,4,1,4,1338,1296,0,2634,1,1,2,2,6,2,3,12,6,0,5,5,1969,2,4,968,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,200000
60,3,70,9247,1,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318,3,4,1,3,3,3,4,319,5,0,539,858,1,0,1,4,858,858,0,1716,0,0,1,1,4,1,3,8,6,1,2,1,1962,0,2,490,4,4,2,0,84,0,0,120,0,0,3,2008,8,4,171000
50,4,50,6000,1,3,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,2,0,2,4,0,3,3,3,5,0,5,0,698,698,1,4,1,4,786,390,0,1176,0,0,1,0,2,1,3,4,6,0,5,5,1999,2,2,624,4,4,0,210,0,0,0,0,0,0,7,2009,8,4,134900
50,3,56,14720,1,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,1,579,2,4,2,2,3,0,2,816,5,0,1217,2033,1,0,1,4,2053,1185,0,3238,1,0,2,1,4,1,2,9,6,1,0,1,1996,0,3,666,4,4,2,283,86,0,0,0,0,0,3,2010,8,4,410000
60,3,70.0499583680267,10316,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,2,0,2,4,2,2,3,3,2,735,5,0,257,992,1,0,1,4,992,873,0,1865,1,0,2,1,3,1,2,7,6,1,4,1,2000,1,3,839,4,4,2,0,184,0,0,0,0,0,6,2008,8,4,235000
80,3,102,10192,1,0,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,1,143,3,4,1,3,3,3,5,0,5,0,570,570,1,2,1,4,1222,698,0,1920,0,0,3,0,4,1,2,8,6,1,4,1,1968,1,2,487,4,4,2,0,98,0,0,0,0,0,9,2006,8,4,170000
20,3,70.0499583680267,9477,1,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,1,65,3,4,1,3,3,3,4,340,5,0,524,864,1,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,5,1,1966,1,1,264,4,4,2,0,0,0,0,0,0,0,10,2008,8,4,110000
20,3,70.0499583680267,12537,1,0,3,0,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,2,0,3,4,1,3,3,3,2,734,5,0,344,1078,1,0,1,4,1078,0,0,1078,1,0,1,1,3,1,3,6,6,1,1,1,1971,0,2,500,4,4,2,0,0,0,0,0,0,0,4,2010,8,4,149900
160,1,70.0499583680267,2117,1,3,3,0,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,1,216,2,4,2,2,3,3,2,378,5,0,378,756,1,0,1,4,769,804,0,1573,0,0,2,1,3,1,2,5,6,0,5,5,2000,2,2,440,4,4,2,0,32,0,0,0,0,0,6,2010,8,4,177500
20,3,129,16737,1,3,3,0,3,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,1,66,2,4,2,0,3,0,2,1447,5,0,533,1980,1,0,1,4,1980,0,0,1980,1,0,2,0,3,1,0,8,6,1,2,1,2004,0,3,770,4,4,2,194,45,0,0,0,0,0,9,2006,8,4,315000
70,3,51,9842,1,3,3,0,4,0,18,1,2,0,5,5,6,1921,1998,1,1,8,14,2,0,3,4,0,3,0,3,5,0,5,0,612,612,1,0,1,4,990,1611,0,2601,0,0,3,1,4,1,3,8,6,0,5,3,1998,1,2,621,4,4,2,183,0,301,0,0,0,0,5,2008,8,4,189000
20,3,124,16158,1,0,2,0,4,1,22,2,2,0,2,7,5,2005,2005,3,1,12,13,3,16,2,4,2,0,3,0,0,1274,5,0,256,1530,1,0,1,4,1530,0,0,1530,1,0,2,0,3,1,2,7,6,1,2,1,2005,0,2,430,4,4,2,168,36,0,0,0,0,0,6,2009,8,4,260000
50,3,70.0499583680267,12513,1,0,3,0,2,0,12,1,2,0,0,4,4,1920,2007,1,1,12,13,2,0,3,2,0,3,0,3,5,0,5,0,715,715,1,2,1,4,1281,457,0,1738,0,0,2,0,4,1,3,7,6,1,2,1,1920,2,1,368,4,4,2,55,0,0,0,0,0,0,6,2009,8,4,104900
60,3,73,8499,1,0,3,0,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,2,0,3,4,2,2,3,3,5,0,5,0,616,616,1,0,1,4,616,796,0,1412,0,0,2,1,3,1,2,6,6,1,2,3,2007,0,2,432,4,4,2,0,36,0,0,0,0,0,3,2007,6,5,156932
160,1,30,3180,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,2,0,2,4,2,2,3,3,5,0,5,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,5,5,2005,1,2,480,4,4,2,0,166,0,0,0,0,0,4,2006,8,0,144152
60,1,70.0499583680267,7500,1,3,3,0,4,0,21,2,2,0,5,7,5,2000,2000,1,1,12,13,2,0,2,4,2,2,3,3,2,533,5,0,281,814,1,0,1,4,814,860,0,1674,1,0,2,1,3,1,2,7,6,0,5,1,2000,1,2,663,4,4,2,0,96,0,0,0,0,0,1,2010,8,4,216000
60,3,68,9179,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,1,12,13,1,158,2,4,2,2,3,3,2,633,5,0,240,873,1,0,1,4,882,908,0,1790,1,0,2,1,3,1,2,7,6,0,5,1,1999,1,2,588,4,4,2,0,88,0,0,0,0,0,6,2008,8,0,193000
160,4,41,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1977,1977,1,1,5,5,2,0,3,4,2,3,3,3,0,548,4,173,36,757,1,0,1,4,925,550,0,1475,0,0,2,0,4,1,3,6,6,1,4,1,1977,1,1,336,4,4,2,104,26,0,0,0,0,0,7,2006,8,4,127000
120,4,70.0499583680267,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2004,1,1,12,13,1,170,2,4,2,2,3,0,2,685,5,0,163,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,0,5,1,2003,0,2,420,4,4,2,140,0,0,0,0,0,0,6,2009,8,4,144000
20,3,48,10635,1,1,3,0,2,0,5,2,2,0,2,8,5,2003,2003,3,1,12,13,1,171,2,4,2,2,3,0,1,370,2,972,315,1657,1,0,1,4,1668,0,0,1668,1,0,2,0,3,1,2,8,6,1,4,1,2003,0,2,502,4,4,2,0,262,0,0,0,0,0,5,2010,8,4,232000
50,3,90,5400,1,3,3,0,0,0,17,0,2,0,0,4,6,1920,1950,1,1,4,4,2,0,1,4,2,3,3,3,0,315,4,105,420,840,1,0,1,4,840,534,0,1374,0,0,1,0,2,1,3,6,6,0,5,5,1967,0,1,338,4,4,2,0,0,198,0,0,0,0,10,2009,8,4,105000
80,3,80,9600,1,3,3,0,4,0,12,2,2,0,7,6,6,1955,1996,3,1,0,0,2,0,3,4,1,3,3,0,1,831,5,0,161,992,1,2,1,4,1661,0,0,1661,1,0,1,0,3,1,2,8,6,1,4,3,1955,1,1,377,4,4,2,0,28,0,0,178,0,0,10,2008,8,4,165500
60,3,75,9750,1,3,3,0,0,0,5,2,2,0,5,7,6,1998,1998,1,1,12,13,2,0,3,4,2,2,3,0,2,975,5,0,133,1108,1,0,1,4,1108,989,0,2097,1,0,2,1,3,1,2,8,6,1,4,5,1998,1,2,583,4,4,2,253,170,0,0,0,0,0,6,2006,8,4,274300
20,3,70.0499583680267,11400,1,3,3,0,4,0,15,2,2,0,2,10,5,2001,2002,3,1,12,13,1,705,0,4,2,0,3,1,2,1282,5,0,1351,2633,1,0,1,4,2633,0,0,2633,1,0,2,1,2,1,0,8,6,2,2,1,2001,1,3,804,4,4,2,314,140,0,0,0,0,0,3,2007,8,4,466500
60,1,85,10625,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,5,5,2,0,2,4,2,2,3,3,5,0,5,0,1026,1026,1,0,1,4,1026,932,0,1958,0,0,2,1,3,1,2,9,6,1,2,1,2005,0,3,936,4,4,2,154,210,0,0,0,0,0,7,2008,8,4,250000
20,3,89,10991,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,1,80,2,4,2,2,3,1,5,0,5,0,1571,1571,1,0,1,4,1571,0,0,1571,0,0,2,0,3,1,2,7,6,1,2,1,2007,0,3,722,4,4,2,100,36,0,0,0,0,0,12,2007,6,5,239000
